sweep_id,rep,n,p,sigma,estimator,lambda,kappa,ISE,OpErr,OpErr2,RMSE,DiscErr,cell_label
3,9,40,40,0.1935873133509986,ols,0.0,146834361.93751603,99513.2306871502,16.24363271366729,263.85560373652214,16.246814856816602,0.0002106136619073897,"p=40,n=p"
3,10,40,40,0.1935873133509986,ols,0.0,1244831.7485910354,1791.0387228475302,2.145716213399361,4.604098068444893,2.1562743888667444,0.0002131062355010152,"p=40,n=p"
3,11,40,40,0.1935873133509986,ols,0.0,460617.8975879719,734.4481974989644,1.3016348217500482,1.6942532091922795,1.3171097216341139,0.00020653523774423417,"p=40,n=p"
3,12,40,40,0.1935873133509986,ols,0.0,7226724.284900563,10647.955695810384,4.833434191457356,23.36208608314903,4.8367321690744225,0.0002128669987460015,"p=40,n=p"
3,13,40,40,0.1935873133509986,ols,0.0,8427093.624290748,6682.748150477264,4.278142803357793,18.30250584592207,4.283460555786477,0.00021535634668425646,"p=40,n=p"
3,14,40,40,0.1935873133509986,ols,0.0,273964.15929744625,474.2660982158015,1.0650722729157756,1.1343789465339764,1.081765278829844,0.00022202229348476478,"p=40,n=p"
3,15,40,40,0.1935873133509986,ols,0.0,4019314.587872455,5786.494374338653,3.4659143331211593,12.012562164534689,3.4706097044268867,0.00021103930417712635,"p=40,n=p"
3,16,40,40,0.1935873133509986,ols,0.0,9581507.936535189,10803.389155773995,4.653378364910008,21.653930207012536,4.658489509950197,0.0002220241167314468,"p=40,n=p"
3,17,40,40,0.1935873133509986,ols,0.0,3983322.8567654784,3221.85250034904,2.647504884041019,7.009282111021051,2.6542228418599283,0.00022037033064442913,"p=40,n=p"
3,18,40,40,0.1935873133509986,ols,0.0,124341411.67459644,92970.69014343222,13.885064676040596,192.79502105783035,13.88825252088898,0.0002223419750951653,"p=40,n=p"
3,19,40,40,0.1935873133509986,ols,0.0,896557.8927943327,1479.960135533174,1.8281112991579886,3.341990922109109,1.8383568555661198,0.0002206523082040634,"p=40,n=p"
3,20,40,40,0.1935873133509986,ols,0.0,2122751.8917468647,2083.6967033334026,2.1626993233837877,4.677268363364693,2.1727031100348366,0.00022706387178380842,"p=40,n=p"
